target,layer,process,descriptor_family,model,r2_random_mean,r2_random_std,r2_random_n,spearman_random_mean,spearman_random_std,spearman_random_n,r2_random_sem,spearman_random_sem,r2_ood_mean,r2_ood_std,r2_ood_n,spearman_ood_mean,spearman_ood_std,spearman_ood_n,r2_ood_sem,spearman_ood_sem,r2_gap
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,geometry_only,ridge,0.3499794701022057,0.003551524662997463,4,0.6621458998309312,0.0028673736395730507,4,0.0017757623314987314,0.0014336868197865253,-0.3999073684798231,0.26650134067246384,4,0.4186370916780557,0.0939611533113267,4,0.13325067033623192,0.04698057665566335,0.7498868385820288
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,geometry_only,ridge,0.451713453799442,0.002375928123045714,4,0.6245041201069874,0.001572223523535736,4,0.001187964061522857,0.000786111761767868,0.33226989547285285,0.11216017085554589,4,0.5175241421896131,0.1829720757658821,4,0.056080085427772944,0.09148603788294105,0.11944355832658915
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,geometry_only,ridge,0.40798924365786665,0.0026987162401132664,4,0.7510647350515245,0.0003612257104065448,4,0.0013493581200566332,0.0001806128552032724,0.03670765226745998,0.2468421602062036,4,0.6071921415338766,0.08344959776696768,4,0.1234210801031018,0.04172479888348384,0.3712815913904067
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,geometry_only,ridge,0.43556130552802014,0.0032731848234873497,4,0.7024678997323193,0.0014002416749851095,4,0.0016365924117436748,0.0007001208374925547,0.13953727752731193,0.17890062508340276,4,0.5482243470063469,0.10789564649191763,4,0.08945031254170138,0.053947823245958815,0.2960240280007082
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,lgbm,0.8218383485915577,0.0016652841124016901,4,0.8867727875938753,0.002099820448995255,4,0.0008326420562008451,0.0010499102244976276,0.07558821878647697,0.34700146878231514,4,0.5720408479580276,0.0830662221974869,4,0.17350073439115757,0.04153311109874345,0.7462501298050808
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,lgbm,0.8122141607670132,0.0007420434666844286,4,0.8822446085384819,0.0007093665498933128,4,0.0003710217333422143,0.0003546832749466564,0.4408398147464278,0.02773903287180715,4,0.665270727125889,0.0920007306109216,4,0.013869516435903576,0.0460003653054608,0.37137434602058544
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,lgbm,0.7537556748660229,0.005409036957428262,4,0.8863373581189495,0.001271258069325395,4,0.002704518478714131,0.0006356290346626975,0.17948155870656424,0.3181108638278947,4,0.6488425576129648,0.06198913696744819,4,0.15905543191394736,0.030994568483724096,0.5742741161594587
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,lgbm,0.7794912710464922,0.0028651231153253485,4,0.8997232933331307,0.00044312039904121665,4,0.0014325615576626742,0.00022156019952060833,0.38867240009503023,0.11307726346285413,4,0.6571525874198267,0.02898383518931706,4,0.056538631731427064,0.01449191759465853,0.39081887095146195
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,rf,0.8269223406189542,0.0014441646566793651,4,0.8875455596394208,0.0019324800692135154,4,0.0007220823283396826,0.0009662400346067577,0.07633053070001806,0.3059885320673036,4,0.5596012589270637,0.1032599859615493,4,0.1529942660336518,0.05162999298077465,0.7505918099189361
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,rf,0.8067421091569302,0.0009334062297078481,4,0.8779714416453788,0.0006441186846716605,4,0.00046670311485392407,0.00032205934233583023,0.48314309160582775,0.08095491695416325,4,0.6642716298595853,0.11906753418128457,4,0.040477458477081625,0.05953376709064229,0.3235990175511025
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,rf,0.765665555816591,0.005498629228746701,4,0.8931298264063265,0.001101899846659256,4,0.0027493146143733505,0.000550949923329628,0.2615853656492103,0.17098241454016716,4,0.6412429061031863,0.07302794170962078,4,0.08549120727008358,0.03651397085481039,0.5040801901673807
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,rf,0.7753020183052738,0.003572784561283213,4,0.8959601379669536,0.0007199566018472233,4,0.0017863922806416065,0.00035997830092361166,0.30556635533271986,0.14080701707746338,4,0.6363555843139426,0.0732219976386987,4,0.07040350853873169,0.03661099881934935,0.4697356629725539
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,ridge,0.6437104812018754,0.0006993258199438606,4,0.7988815245399532,0.0014797321264149019,4,0.0003496629099719303,0.0007398660632074509,-0.10716754090390557,0.2937022884476648,4,0.5537376999884611,0.06413427019880591,4,0.1468511442238324,0.032067135099402955,0.7508780221057809
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,ridge,0.6463237893323839,0.003072679798367323,4,0.7733589317515944,0.0010334452859740314,4,0.0015363398991836614,0.0005167226429870157,0.2763335181305457,0.0719947362030474,4,0.5993956100283353,0.15654041211671343,4,0.0359973681015237,0.07827020605835672,0.3699902712018382
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,ridge,0.5694635297621715,0.0006233943346228987,4,0.8065130487327309,0.0010507863853868682,4,0.00031169716731144936,0.0005253931926934341,0.06654362081270634,0.16025403389122872,4,0.5841770741873125,0.16117940643850892,4,0.08012701694561436,0.08058970321925446,0.5029199089494651
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,geometry_plus_topology,ridge,0.5888566450211552,0.003297763260545396,4,0.8098008641461295,0.0008350199702587813,4,0.001648881630272698,0.00041750998512939065,0.2137939480773134,0.22340072369879752,4,0.6001492735239629,0.06439157211653324,4,0.11170036184939876,0.03219578605826662,0.3750626969438418
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,rac_only,lgbm,0.8250339705566692,0.0007665931004174561,4,0.8947128207454678,0.0011974561383148717,4,0.00038329655020872806,0.0005987280691574358,-0.36646572346910505,0.37729718912405413,4,0.5134507605324015,0.1281015357240797,4,0.18864859456202707,0.06405076786203985,1.1914996940257743
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,rac_only,lgbm,0.7159728419786251,0.0008484409890558215,4,0.8502399367770183,0.00032624108703831824,4,0.00042422049452791076,0.00016312054351915912,-0.17892174899622082,0.7704467815958244,4,0.48704831652326486,0.17783332104627836,4,0.3852233907979122,0.08891666052313918,0.8948945909748459
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,rac_only,lgbm,0.7384893812628148,0.003326367503669921,4,0.8597488560619062,0.0007389162918592933,4,0.0016631837518349605,0.00036945814592964665,-1.0280663533730916,1.0726414828232211,4,0.33146290175164805,0.14483398597623579,4,0.5363207414116106,0.07241699298811789,1.7665557346359064
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,rac_only,lgbm,0.7772196648308372,0.0005989601187174119,4,0.8862111054968165,0.0005903410316983696,4,0.00029948005935870596,0.0002951705158491848,0.057302173875437,0.09275066777797868,4,0.5097301307884675,0.09691075552955244,4,0.04637533388898934,0.04845537776477622,0.7199174909554001
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,rac_only,rf,0.8251475172961844,0.0017000007948230306,4,0.8926629630593687,0.0005339436142638919,4,0.0008500003974115153,0.00026697180713194593,-0.5213900452974907,0.26204883303622345,4,0.4390327112071741,0.13373936989967636,4,0.13102441651811172,0.06686968494983818,1.346537562593675
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,rac_only,rf,0.6952037929808879,0.0007273716160451937,4,0.8395154449258648,0.0004041925319233974,4,0.00036368580802259684,0.0002020962659616987,0.12176611238643419,0.2247236851825503,4,0.48964541293595254,0.10654526282035137,4,0.11236184259127514,0.053272631410175686,0.5734376805944537
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,rac_only,rf,0.7383907477920377,0.004152810556437251,4,0.8570111450934137,0.0010523126141313433,4,0.0020764052782186256,0.0005261563070656717,-0.884440273435149,1.3121236737468873,4,0.33645320718995875,0.11474347084159485,4,0.6560618368734437,0.057371735420797425,1.6228310212271868
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,rac_only,rf,0.7702981183219492,0.0018038172169867446,4,0.8813260601260319,0.0008270293688643197,4,0.0009019086084933723,0.00041351468443215984,-0.09960099905998633,0.25454047326412405,4,0.42331689968875946,0.1258427647561584,4,0.12727023663206202,0.0629213823780792,0.8698991173819355
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,rac_only,ridge,0.646411731630743,0.0037938564293236387,4,0.7997890160824079,0.0022095265882597277,4,0.0018969282146618193,0.0011047632941298638,-1.27339753051774,1.1333474112983233,4,0.47409586383391306,0.16584884988621354,4,0.5666737056491616,0.08292442494310677,1.919809262148483
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,rac_only,ridge,-13.28331890344726,27.54971084520637,4,0.6412344486312382,0.17968750209840614,4,13.774855422603185,0.08984375104920307,-0.11453310419325649,0.18818134158505417,4,0.4922682014285253,0.0973249308978523,4,0.09409067079252709,0.04866246544892615,-13.168785799254003
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,rac_only,ridge,0.4897692498800017,0.003587906739140513,4,0.7437300953751695,0.0023747828590632647,4,0.0017939533695702566,0.0011873914295316324,-0.7143720376091811,0.34766850517759257,4,0.4115238148801312,0.08690584356665423,4,0.17383425258879628,0.04345292178332712,1.2041412874891828
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,rac_only,ridge,0.5793732667127275,0.005424715762732327,4,0.7820858671380864,0.0021074915253541525,4,0.0027123578813661635,0.0010537457626770763,-0.8133973601000501,1.719356491862078,4,0.3771438763882234,0.25624514339321597,4,0.859678245931039,0.12812257169660798,1.3927706268127777
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,topology_only,lgbm,0.5086509443851923,0.0016083101001710108,4,0.6849058240362361,0.00047764864396732093,4,0.0008041550500855054,0.00023882432198366047,-0.6080817838611425,0.6765852226187834,4,,,0,0.3382926113093917,,1.1167327282463348
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,topology_only,lgbm,0.1483961588702988,0.002148266322126948,4,0.3832901082449766,0.0001795449833650204,4,0.001074133161063474,8.97724916825102e-05,-0.5675279605414862,0.35362738824311635,4,,,0,0.17681369412155817,,0.715924119411785
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,topology_only,lgbm,0.35607410069583667,0.00290080200763419,4,0.6620281086325247,0.0020004741023592083,4,0.001450401003817095,0.0010002370511796041,-0.4019743695223772,0.2693438704523046,4,,,0,0.1346719352261523,,0.7580484702182139
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,topology_only,lgbm,0.356364807554495,0.004320200302531463,4,0.6273398234488551,0.002069233120004005,4,0.0021601001512657316,0.0010346165600020026,-1.040254169417669,0.9678570136558575,4,,,0,0.48392850682792876,,1.396618976972164
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,topology_only,rf,0.5081473779729271,0.0011797456665799465,4,0.6841441423697786,0.0009027604727544055,4,0.0005898728332899732,0.00045138023637720273,-0.6341970634348285,0.6996278673161997,4,,,0,0.3498139336580999,,1.1423444414077557
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,topology_only,rf,0.14045140730833303,0.0023040517177955536,4,0.37912630720069407,0.0002611068787494793,4,0.0011520258588977768,0.00013055343937473966,-0.3728616154150912,0.30189063654994736,4,,,0,0.15094531827497368,,0.5133130227234243
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,topology_only,rf,0.3543265864578534,0.0035841302692333136,4,0.6529682007726869,0.0020582182511096523,4,0.0017920651346166568,0.0010291091255548261,-0.2891298694805182,0.38781145633305875,4,,,0,0.19390572816652937,,0.6434564559383716
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,topology_only,rf,0.35431303946162074,0.004550282700274238,4,0.6253910644600577,0.002240756012591291,4,0.002275141350137119,0.0011203780062956454,-1.0064559292181148,1.01746138772068,4,,,0,0.50873069386034,,1.3607689686797355
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,topology_only,ridge,0.5098792573376012,0.001595784255220681,4,0.68571368997865,0.0005097548814934168,4,0.0007978921276103405,0.0002548774407467084,-0.6236400186594002,0.6651357980366828,4,,,0,0.3325678990183414,,1.1335192759970014
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,topology_only,ridge,0.15134539967159075,0.0019692458020290388,4,0.3840276542091341,0.0004259680997375864,4,0.0009846229010145194,0.0002129840498687932,-0.5914015131178991,0.3963008376442415,4,,,0,0.19815041882212076,,0.7427469127894899
landfill_CO2_0.26bar,A_raw_uptake,landfill_gas_vpsa,topology_only,ridge,0.36690617462486397,0.004095426047230044,4,0.6684041385560189,0.001603857069491632,4,0.002047713023615022,0.000801928534745816,-0.41067747943513444,0.29881133742720933,4,,,0,0.14940566871360467,,0.7775836540599984
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,topology_only,ridge,0.35896513989139467,0.004163595900072819,4,0.628473767699915,0.002173785002984284,4,0.0020817979500364096,0.001086892501492142,-0.99908094979546,0.925113957633763,4,,,0,0.4625569788168815,,1.3580460896868547
