layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
A_raw_uptake,pre_combustion_psa,rf,enriched_interpretable,0.9166779205684643,0.09728181339378486,0.7489978366259371,0.3049509355140327,0.1676800839425273,0.20806965518554188,4
A_raw_uptake,pre_combustion_psa,rf,geo_plus_rac,0.9615133034840253,0.04017061388251859,0.8115504001360332,0.21793787306502313,0.14996290334799217,0.17805880455826947,4
A_raw_uptake,pre_combustion_psa,rf,geometry_only,0.9041429850656412,0.11260008845892645,0.7402019813018442,0.31255133185764133,0.16394100376379694,0.20024614994803694,4
A_raw_uptake,pre_combustion_psa,rf,geometry_plus_topology,0.9290582976918509,0.07880584665577452,0.7631515573042696,0.2844678978970051,0.16590674038758116,0.20657518829571334,4
A_raw_uptake,pre_combustion_psa,rf,rac_only,0.7505408803299969,0.03788301046167108,-0.7844840518268886,0.8631041164395076,1.5350249321568854,0.897395691171931,4
A_raw_uptake,pre_combustion_psa,rf,topology_only,0.3297452862001572,0.0893358624629148,-0.7491998748171957,0.7203635741430391,1.0789451610173528,0.7705489211505934,4
A_raw_uptake,pre_combustion_psa,ridge,enriched_interpretable,0.8218559411975063,0.18522247658414606,0.6575658031065139,0.3824597570462596,0.16429013809099238,0.19810754832774607,4
A_raw_uptake,pre_combustion_psa,ridge,geo_plus_rac,0.8898839719857187,0.09686962603429518,0.7094129394723885,0.2860587779813573,0.18047103251333024,0.18974962957221578,4
A_raw_uptake,pre_combustion_psa,ridge,geometry_only,0.7441591545263312,0.1982908613525536,0.5591556188265817,0.3496803984749216,0.18500353569974942,0.15249921377863496,4
A_raw_uptake,pre_combustion_psa,ridge,geometry_plus_topology,0.8455407966273174,0.15211252284105917,0.641515878691249,0.34767974560542403,0.20402491793606833,0.19671941381444513,4
A_raw_uptake,pre_combustion_psa,ridge,rac_only,0.5014153104649128,0.03823801184959044,-1.1099276590579887,0.5586552046090321,1.6113429695229016,0.5654704082192018,4
A_raw_uptake,pre_combustion_psa,ridge,topology_only,0.3525365728555764,0.09087630449866894,-1.215404191725586,1.2652449748184829,1.5679407645811623,1.312669566915173,4
B_working_capacity,landfill_gas_vpsa,lgbm,enriched_interpretable,0.7487753424420758,,0.41210122087201223,,0.33667412157006354,,1
B_working_capacity,landfill_gas_vpsa,lgbm,geo_plus_rac,0.9137950398762069,,0.6996408611155338,,0.2141541787606731,,1
B_working_capacity,landfill_gas_vpsa,lgbm,geometry_only,0.6990850249830167,,0.39908033371307466,,0.30000469126994206,,1
B_working_capacity,landfill_gas_vpsa,lgbm,geometry_plus_topology,0.7893916712085933,,0.4648176740864058,,0.32457399712218754,,1
B_working_capacity,landfill_gas_vpsa,lgbm,rac_only,0.7348411161232016,,-0.1158399813372215,,0.8506810974604231,,1
